"Date","MDD","MDD_4qra","GNI","ratio","ratio1","GNIq","unemployment","GNI_cl","CPI_all_q","CPI","GNI_cl_qoq","GNIq_qoq","GNI_lcl","GNI_lq","GNI_rlcl","GNI_rlq","GNI_rcl","GNI_rq","rpp_price_index","rpp_price_index_g","rpp_price_index_l","NFC_credit_total","HH_credit_total","NFC_credit_national","growth_NFC","rpp_price_index_r","Nat_cred","Nat_cred_r","Nat_cred_l","Nat_cred_rl","HH_credit_r","NFC_credit_r","Nat_cred_ratio","Nat_cred_ratio_l","Nat_cred_ratio_cl","Tota_cred","Tota_cred_l","Tot_cred_ratio","Tot_cred_ratio_cl","Nat_cred_l_sa","GNI_sa","GNI_l_sa","rpp_price_index_sa","rpp_price_index_l_sa","Nat_cred_rl_sa","HH_cred_rl_sa","NFC_cred_rl_sa","GNI_rl_sa","rpp_price_index_rl_sa"
2010-07-01,32155,131003,NA,NA,0.964955151793928,126412.01975046,14.6,129152.618951323,96.2,0.767961681745609,-0.0038407790585232,-0.00979599241112927,2.11110321720369,2.10178837033178,2.22576366621072,2.21644881933881,99184.2624517082,97079.5872804224,104.566666666667,-11.5590639977446,2.01939326397808,289.049,189.867,82.88825,1.15244319912653,80.3031931878659,272.75525,209.465580494944,5.6085748729239,5.3445594322843,145.810580627994,63.6549998669505,0.00215766863418862,-2.6660152516797,0.00211188322942796,478.916,2.68025934653443,0.00378853214231835,0.00370814005854964,2.43597160096777,129.160298096759,2.11112903868043,104.578351417829,2.01944179129185,2.3212064048377,2.16380109146782,1.80401272500844,1.99641536647264,1.90487445388647
2010-10-01,33804,130265,128989,0.990204582965493,0.990204582965493,128989,15.6333333333333,128989,96.3666666666667,0.769292176689729,-0.00126686514491126,0.0203855634505883,2.11055267585744,2.11055267585744,2.22446135995129,2.22446135995129,99230.2285790314,99230.2285790314,100,-13.4199134199134,2,320.015,189.371,72.89925,1.13702472933535,76.9292176689729,262.27025,201.762451503459,5.56937546069194,5.30709102273488,145.681628791911,56.0808227115487,0.00203327609331028,-2.69180364563155,0.00203327609331028,509.386,2.70704700461209,0.00394906542418346,0.00394906542418346,2.41859388607285,128.97732972376,2.11051338129848,99.9178683798908,1.99964316034681,2.30481020394222,2.16343066895004,1.74867851905954,1.9967248464785,1.88592812859585
2011-01-01,32467,130815,NA,NA,0.990204582965493,129533.612520631,15.1333333333333,130149.476998902,97.1,0.775146354443853,0.00899671288948478,0.00422216251487351,2.11444242725165,2.11238247759175,2.22505871838849,2.22299876872859,100884.892628473,100407.50752331,95.4666666666667,-14.4052600119546,1.97985175891616,325.21,189.421,68.44575,1.06506612901458,74.0006386375732,257.86675,199.884471194784,5.55244297863535,5.29773955562137,146.828997605109,53.0554735896754,0.00199073232794252,-2.70098713088796,0.00198131222611195,514.631,2.71149594340452,0.00397295335153286,0.00395415342317774,2.41140659891121,130.141133961932,2.11441458656308,95.4491072197544,1.9797718705888,2.30076370537083,2.16682958904834,1.72466790709051,2.00378899497669,1.8693337436003
2011-04-01,32041,130467,NA,NA,0.990204582965493,129189.021325759,15.0333333333333,130215.19113286,98.4,0.785524215007983,0.000504912777782529,-0.00266024538470366,2.11466165274467,2.11122560823932,2.21950207535817,2.21606603085283,102287.185796754,101481.104564566,90.5,-15.9962871287129,1.9566485792052,328.33,187.698,66.81175,1.02445677594136,71.0899414582225,254.50975,199.923571580628,5.53933914566933,5.29793515141628,147.441324108568,52.4822474720596,0.00197005711002513,-2.70552118388446,0.00195453193890658,516.028,2.71267326735507,0.00399436418593806,0.00396288632309797,2.40564010521272,130.227525308643,2.11470278781312,90.5880064227399,1.95707070221083,2.30081154426866,2.168564045785,1.72000192702054,2.00980598429849,1.85172237376739
2011-07-01,31811,130123,NA,NA,0.990204582965493,128848.390949219,15.6,129951.809907027,98.5333333333333,0.786588610963278,-0.00202266128507966,-0.00263668207286127,2.11378233252622,2.11007899947801,2.21803467856794,2.21433134551973,102218.613646932,101350.6768616,85.1333333333333,-18.5846350015939,1.93009963820773,340.354,185.987,66.846,0.999487628279927,66.9649104133404,252.833,198.875558275679,5.53272919172805,5.29267929382273,146.295255987227,52.5803022884513,0.00196225190037216,-2.70724524164548,0.00194559044757351,526.341,2.72126720125465,0.00408496370131187,0.00405027833299566,2.40304787592244,129.959489052462,2.11380799520809,85.1450180844954,1.93015924206128,2.29868013776746,2.16524225538315,1.72104122773128,2.00950339820332,1.82601713765285
2011-10-01,33141,129460,129012,0.996539471651475,0.996539471651475,129012,15.8666666666667,129012,99,0.790313996806812,-0.00723198782455525,0.0012697795414891,2.11063010790701,2.11063010790701,2.2128304343543,2.2128304343543,101959.98935604,101959.98935604,80.3666666666667,-19.6333333333333,1.90507595565779,348.298,183.378,66.16525,1.01028863338384,63.5149015433741,249.54325,197.217523283662,5.51963224686216,5.28430729868549,144.92620010644,52.2913231772219,0.00193426386692711,-2.71348428095953,0.00193426386692711,531.676,2.72564705658499,0.00412113601835488,0.00412113601835488,2.39698276877411,129.00032972376,2.11059082035372,80.2845350465575,1.90463189657662,2.29491466365124,2.16117292077757,1.71828392716646,2.00850847165855,1.80267796897599
2012-01-01,31942,128935,NA,NA,0.996539471651475,128488.816777383,15.9333333333333,127644.475493136,99.2333333333333,0.792176689728579,-0.0105999791249221,-0.00405530665842735,2.10600202309823,2.10886532982119,2.20717996421601,2.21004327093898,101116.978058293,101785.845541849,76.7333333333333,-19.622905027933,1.88498406457411,362.344,178.473,65.5805,1.00891652244188,60.7863579918396,244.0535,193.333493746674,5.49738746355382,5.26441664459619,141.382150345929,51.9513434007451,0.0018994143313098,-2.72138028951566,0.00191197855651124,540.817,2.7330503347275,0.0042090589170652,0.00423690095408073,2.38749692937097,127.636132456166,2.10597363602294,76.7157738864211,1.88488467043529,2.2862912288509,2.15041302193075,1.7155331700156,2.00478702609294,1.78392576040941
2012-04-01,32435,129329,NA,NA,0.996539471651475,128881.453329214,15.5333333333333,127159.812643984,100.133333333333,0.799361362426823,-0.00379697474003138,0.00305580331174626,2.10434987935799,2.11019042475209,2.20160672679037,2.20744727218447,101646.641081034,103022.854124789,75,-17.1270718232044,1.8750612633917,376.204,176.596,65.2265,1.0054272419952,59.9521021820117,241.8225,193.30356306546,5.48820398596079,5.26426181887141,141.164019159127,52.1395439063332,0.0018763172958819,-2.72669371808989,0.00190172110961695,552.8,2.74256803436614,0.00428921296059513,0.00434728542379741,2.38342901274461,127.172146819766,2.10439200276629,75.0880064227399,1.8755705740163,2.28618560514975,2.14966638447577,1.71715666108943,2.00707769001687,1.77770269462452
2012-07-01,32677,130195,NA,NA,0.996539471651475,129744.456511664,15.5,127499.699854052,100.266666666667,0.800425758382118,0.0026729137374577,0.00669610064254722,2.10550916240227,2.11308881116153,2.20218810624717,2.20976775500643,102054.043949172,103850.804999224,75.8666666666667,-10.8848864526234,1.88005100300337,377.502,174.618,64.54175,1.01060941173736,60.72563420259,239.15975,191.429624268228,5.47713173868685,5.25452024378317,139.768745077169,51.6608791910591,0.00184331382187801,-2.73440072039267,0.001875767160815,552.12,2.74203347931242,0.0042554419267259,0.00433036313522312,2.37891444723642,127.507378999487,2.10553531862118,75.8783514178287,1.88011788655614,2.28211171253782,2.14542263892868,1.71338382357265,2.0088035873993,1.783559351716
2012-10-01,33707,130761,128249,0.980789379096214,0.980789379096214,128249,15,128249,100.066666666667,0.798829164449175,0.00587687772446133,-0.0115261688388929,2.1080539874589,2.1080539874589,2.20560007531616,2.20560007531616,102449.041511442,102449.041511442,76.5,-4.81128162588137,1.88366143515362,361.822,172.293,63.55675,1.01549796048413,61.1104310803619,235.84975,188.403658728047,5.46319494973395,5.23858678195395,137.632673230442,50.7709854976051,0.00183899874462959,-2.73541856722773,0.00183899874462959,534.115,2.72763477479698,0.00416467184929317,0.00416467184929317,2.37246289297563,128.23732972376,2.10801446615902,76.4178683798908,1.8831949191969,2.27505705286768,2.13874893922409,1.70546552538621,2.01058621419774,1.78590990801963
